UID,Barcode,SPC,Department Code,Department,Sub-department Code,Sub Department,Brand Code,Brand,Style Code,Colour Code,Colour Name,Size Scale,Size,Description,BTC Price,VAT Code,Pack Quantity,Carton Quantity,Last Changed Date,Stock Status,colour_code_url,image_url_medium_res,image_url_low_res,image_url_high_res,brand image,colour image 01,colour image 02,colour image 03,colour image 04,colour image 05,colour image 06,colour image 07,colour image 08,colour image 09,colour image 10,bullet points,Commodity Code,Origin
158522,0000001584271,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,HD,Dark Heather,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-hd.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_142029.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142028.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142030.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
92050,0000000920094,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,AZ,Deep Navy,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-az.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141984.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141983.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141985.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
92032,0000000919913,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,57,Fuchsia,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-57.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141978.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141977.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141979.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166595.jpg,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
92044,0000000920032,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,94,Heather Grey,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-94.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141981.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141980.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141982.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166596.jpg,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
171878,0000001717860,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,HP,Heather Purple,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-hp.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141993.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141992.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141994.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
92014,0000000919739,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,47,Kelly Green,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-47.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141969.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141968.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141970.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166592.jpg,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
137994,0000001379013,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,GL,Light Graphite,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-gl.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141987.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141986.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141988.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
92026,0000000919852,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,LPI,Light Pink,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-lpi.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141975.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141974.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141976.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166594.jpg,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
158552,0000001584578,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,LM,Lime,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-lm.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141999.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141998.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142000.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
128927,0000001288896,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,32,Navy Blue,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-32.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141951.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141950.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141952.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142002.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142001.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142003.jpg,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
92008,0000000919678,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,44,Orange,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-44.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141966.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141965.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141967.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166591.jpg,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
92068,0000000920278,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,PE,Purple,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-pe.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_142008.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142007.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142009.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
92002,0000000919616,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,40,Red,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-40.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141960.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141959.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141961.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166589.jpg,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
158540,0000001584455,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,RX,Retro Heather Green,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-rx.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_142014.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142013.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142015.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
158534,0000001584394,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,R6,Retro Heather Royal,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-r6.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_142011.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142010.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142012.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
92020,0000000919791,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,51,Royal,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-51.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141972.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141971.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141973.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166593.jpg,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
92062,0000000920216,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,YT,Sky Blue,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-yt.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_142023.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142022.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142024.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
91984,0000000919432,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,SUN,Sunflower,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-sun.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_142005.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142004.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142006.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
158528,0000001584332,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,VF,Vintage Heather Navy,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vf.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_142017.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142016.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142018.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
158546,0000001584516,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,VH,Vintage Heather Red,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-vh.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_142020.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142019.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_142021.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
91978,0000000919371,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,30,White,0008  ,Small,Ladies' Valueweight T,1.78,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-30.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141948.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141947.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141949.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166584.jpg,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
138000,0000001379075,61372,TSHIRT,T-SHIRTS,LSSTSH,Ladies Short Sleeve T-Shirts,FOTL,Fruit Of The Loom,BA0032,K2,Yellow,0008  ,Small,Ladies' Valueweight T,2.23,1,12,72,08/04/2026 09:01:09,C,https://myebrochure.co.uk/images/colours/fotl/fotl-k2.jpg,https://myebrochure.co.uk/images/products/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.small/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/products.hires/prod_13601_61372_166586.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61372_141996.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141995.jpg,https://myebrochure.co.uk/images/products.hires/prod_61372_141997.jpg,,,,,,,,<li>Crew neck with Cotton/ LYCRA&reg; rib</li> <li>Self&#45;fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61036 and  children&#39;s sizes code 61033 and code 61005</b></li>,61091000,MA
138608,0000001385151,61420,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0185,36,Black,0008  ,Small,Ladies' Original T,2.00,1,12,72,08/04/2026 09:04:23,C,https://myebrochure.co.uk/images/colours/fotl/fotl-36.jpg,https://myebrochure.co.uk/images/products/prod_61420_142140.jpg,https://myebrochure.co.uk/images/products.small/prod_61420_142140.jpg,https://myebrochure.co.uk/images/products.hires/prod_61420_142140.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61420_142149.jpg,https://myebrochure.co.uk/images/products.hires/prod_61420_142148.jpg,https://myebrochure.co.uk/images/products.hires/prod_61420_142150.jpg,,,,,,,,<li>Rib crew neck with self-fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61082 and children&#39;s size code 61019</b></li>,61091000,MA
117383,0000001173475,61420,TSHIRT,T-SHIRTS,MSSTSH,MENS SHORT SLEEVE T-SHIRT,FOTL,Fruit Of The Loom,MS0185,57,Fuchsia,0008  ,Small,Ladies' Original T,2.00,1,12,72,08/04/2026 09:04:23,C,https://myebrochure.co.uk/images/colours/fotl/fotl-57.jpg,https://myebrochure.co.uk/images/products/prod_61420_142140.jpg,https://myebrochure.co.uk/images/products.small/prod_61420_142140.jpg,https://myebrochure.co.uk/images/products.hires/prod_61420_142140.jpg,https://myebrochure.co.uk/images/brands/fotl_23.png,https://myebrochure.co.uk/images/products.hires/prod_61420_142170.jpg,https://myebrochure.co.uk/images/products.hires/prod_61420_142169.jpg,https://myebrochure.co.uk/images/products.hires/prod_61420_142171.jpg,,,,,,,,<li>Rib crew neck with self-fabric back neck tape</li> <li>Shaped side seams for a feminine fit</li> <li>Fine knit gauge for enhanced printability</li> <li><b>Also available in men&#39;s sizes code 61082 and children&#39;s size code 61019</b></li>,61091000,MA
